.10:16:48.186 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests], using SpringBootContextLoader 
.10:42:57.830 INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: EcocashChatbotCoreApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration. 
.10:42:58.023 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplication for test class zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests 
.10:42:58.234 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener] 
.10:42:58.277 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@14f232c4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@13bc8645, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@24c22fe, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@93081b6, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@cd1e646, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7ba8c737, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1890516e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@15a04efb, org.springframework.test.context.event.EventPublishingTestExecutionListener@16c069df, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener@2bec854f, org.springframework.security.test.context.support.ReactorContextTestExecutionListener@31edaa7d, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@26adfd2d, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3336e6b6, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7c3fdb62, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@205d38da, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6950ed69, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6dd7b5a3] 
.10:42:59.021 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Starting EcocashChatbotCoreApplicationTests using Java 1.8.0_271 on LAPTOP-1JQH6S1S with PID 12808 (started by Kudzai Macheyo in C:\Users\Kudzai Macheyo\IdeaProjects\ecocash-chatbot-core) 
.10:42:59.021 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - The following profiles are active: dev 
.10:42:59.028 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final 
.10:43:00.861 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode! 
.10:43:00.864 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFERRED mode. 
.10:43:01.184 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 296 ms. Found 9 JPA repository interfaces. 
.10:43:01.930 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@3f725306' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.10:43:01.968 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.10:43:02.540 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.32.Final 
.10:43:02.749 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final} 
.10:43:03.170 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting... 
.10:43:03.812 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed. 
.10:43:03.850 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect 
.10:43:03.932 INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true 
.10:43:11.732 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
.10:43:11.745 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' 
.10:43:11.932 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
.10:43:12.218 INFO  o.s.s.l.DefaultSpringSecurityContextSource -  URL 'ldap://192.168.101.47:389', root DN is '' 
.10:43:14.574 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/dialogflow/**'] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1640a6b5, org.springframework.security.web.context.SecurityContextPersistenceFilter@75d95b67, org.springframework.security.web.header.HeaderWriterFilter@7b11ff9a, org.springframework.security.web.authentication.logout.LogoutFilter@6c4e486e, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@20923380, zw.co.cassavasmartech.ecocashchatbotcore.security.CustomFilter@70940cb8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@72ea6fcb, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@18adc20a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@47fce2c4, org.springframework.security.web.session.SessionManagementFilter@2823b7c5, org.springframework.security.web.access.ExceptionTranslationFilter@401002ce, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5d08a65c] 
.10:43:14.584 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@31e9d94f, org.springframework.security.web.context.SecurityContextPersistenceFilter@7da1ef46, org.springframework.security.web.header.HeaderWriterFilter@3e0a112f, org.springframework.security.web.authentication.logout.LogoutFilter@1165a952, zw.co.cassavasmartech.ecocashchatbotcore.security.JWTFilter@69a3944, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@740fccd2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1ae23815, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4987142d, org.springframework.security.web.session.SessionManagementFilter@abe7d36, org.springframework.security.web.access.ExceptionTranslationFilter@7bbe532b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5b8599c7] 
.10:43:15.927 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Triggering deferred initialization of Spring Data repositories… 
.10:43:16.933 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Spring Data repositories initialized! 
.10:43:16.951 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Started EcocashChatbotCoreApplicationTests in 18.573 seconds (JVM running for 20.318) 
.10:43:17.135 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default' 
.10:43:17.143 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated... 
.10:43:17.175 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed. 
.10:52:19.114 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests], using SpringBootContextLoader 
.10:52:19.126 INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}. 
.10:52:19.126 INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: EcocashChatbotCoreApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration. 
.10:52:19.490 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplication for test class zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests 
.10:52:19.815 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener] 
.10:52:19.890 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@791d1f8b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2415fc55, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@14f232c4, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@13bc8645, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@24c22fe, org.springframework.test.context.support.DirtiesContextTestExecutionListener@93081b6, org.springframework.test.context.transaction.TransactionalTestExecutionListener@cd1e646, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7ba8c737, org.springframework.test.context.event.EventPublishingTestExecutionListener@1890516e, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener@15a04efb, org.springframework.security.test.context.support.ReactorContextTestExecutionListener@16c069df, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2bec854f, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@31edaa7d, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@26adfd2d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@3336e6b6, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@7c3fdb62, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@205d38da] 
.10:52:20.797 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Starting EcocashChatbotCoreApplicationTests using Java 1.8.0_271 on LAPTOP-1JQH6S1S with PID 10156 (started by Kudzai Macheyo in C:\Users\Kudzai Macheyo\IdeaProjects\ecocash-chatbot-core) 
.10:52:20.798 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - The following profiles are active: dev 
.10:52:20.821 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final 
.10:52:23.757 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode! 
.10:52:23.765 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFERRED mode. 
.10:52:24.513 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 699 ms. Found 9 JPA repository interfaces. 
.10:52:26.072 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@19f7222e' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.10:52:26.111 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.10:52:27.228 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.32.Final 
.10:52:27.745 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final} 
.10:52:29.033 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting... 
.10:52:30.275 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed. 
.10:52:30.352 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect 
.10:52:30.527 INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true 
.10:52:39.656 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
.10:52:39.719 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' 
.10:52:41.056 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
.10:52:41.470 INFO  o.s.s.l.DefaultSpringSecurityContextSource -  URL 'ldap://192.168.101.47:389', root DN is '' 
.10:52:46.056 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/dialogflow/**'] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7da1ef46, org.springframework.security.web.context.SecurityContextPersistenceFilter@1e0c898c, org.springframework.security.web.header.HeaderWriterFilter@18adc20a, org.springframework.security.web.authentication.logout.LogoutFilter@1812b564, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5b9df3b3, zw.co.cassavasmartech.ecocashchatbotcore.security.CustomFilter@740fccd2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@73bcd9b4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@37fd496a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1ae23815, org.springframework.security.web.session.SessionManagementFilter@ff1a5a0, org.springframework.security.web.access.ExceptionTranslationFilter@4154ecd3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@f0d01c9] 
.10:52:46.066 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7a74672, org.springframework.security.web.context.SecurityContextPersistenceFilter@384b3fe7, org.springframework.security.web.header.HeaderWriterFilter@5a5b394, org.springframework.security.web.authentication.logout.LogoutFilter@36f80ceb, zw.co.cassavasmartech.ecocashchatbotcore.security.JWTFilter@35b79b1f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4889fbba, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6018d82c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@664083f6, org.springframework.security.web.session.SessionManagementFilter@6c9b6332, org.springframework.security.web.access.ExceptionTranslationFilter@2a7b5925, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@37816ea6] 
.10:52:49.064 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Triggering deferred initialization of Spring Data repositories… 
.10:52:50.873 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Spring Data repositories initialized! 
.10:52:50.895 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Started EcocashChatbotCoreApplicationTests in 30.884 seconds (JVM running for 33.664) 
.10:52:51.995 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default' 
.10:52:51.997 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated... 
.10:52:52.025 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed. 
.11:55:17.569 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests], using SpringBootContextLoader 
.11:55:17.621 INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}. 
.11:55:17.627 INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: EcocashChatbotCoreApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration. 
.11:55:18.459 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplication for test class zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests 
.11:55:19.637 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener] 
