.13:34:14.381 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests], using SpringBootContextLoader 
.13:34:23.018 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect 
.13:34:23.122 INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true 
.13:34:31.342 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
.13:34:31.367 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' 
.13:34:31.648 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
.13:34:32.091 INFO  o.s.s.l.DefaultSpringSecurityContextSource -  URL 'ldap://192.168.101.47:389', root DN is '' 
.13:34:35.194 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/dialogflow/**'] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@70044113, org.springframework.security.web.context.SecurityContextPersistenceFilter@1f6ba47b, org.springframework.security.web.header.HeaderWriterFilter@30221cfa, org.springframework.security.web.authentication.logout.LogoutFilter@18adc20a, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7804a783, zw.co.cassavasmartech.ecocashchatbotcore.security.CustomFilter@18ffc008, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3ee2d546, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@42257df7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4678ec43, org.springframework.security.web.session.SessionManagementFilter@2087c939, org.springframework.security.web.access.ExceptionTranslationFilter@3f2d2f22, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3fc4038f] 
.13:34:35.198 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7bd7c4cf, org.springframework.security.web.context.SecurityContextPersistenceFilter@17d45cfb, org.springframework.security.web.header.HeaderWriterFilter@608c7b5b, org.springframework.security.web.authentication.logout.LogoutFilter@10f192d8, zw.co.cassavasmartech.ecocashchatbotcore.security.JWTFilter@5b9df3b3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1fb00a6d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1c65ec63, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@67b20b4c, org.springframework.security.web.session.SessionManagementFilter@2643ed03, org.springframework.security.web.access.ExceptionTranslationFilter@782e0844, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2b76ecd5] 
.13:34:37.056 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Triggering deferred initialization of Spring Data repositories… 
.13:34:38.563 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Spring Data repositories initialized! 
.13:34:38.594 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Started EcocashChatbotCoreApplicationTests in 23.447 seconds (JVM running for 26.053) 
.13:34:38.886 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default' 
.13:34:38.893 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated... 
.13:34:38.907 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed. 
