.12:03:15.134 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests], using SpringBootContextLoader 
.12:03:19.588 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default] 
.12:03:19.860 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.32.Final 
.12:03:20.230 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final} 
.12:03:21.314 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting... 
.12:03:22.238 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed. 
.12:03:22.283 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect 
.12:03:22.371 INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true 
.12:03:23.614 INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static java.lang.String zw.co.cassavasmartech.ecocashchatbotcore.sms.SmsNotificationReceiverImpl.basicAuth 
.12:03:25.329 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
.12:03:27.304 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
.12:03:27.359 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' 
.12:03:28.953 INFO  o.s.a.r.c.CachingConnectionFactory - Attempting to connect to: [192.168.84.99:5672] 
.12:03:29.271 INFO  o.s.a.r.c.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#1e0a864d:0/SimpleConnection@2dd63e3 [delegate=amqp://developer@192.168.84.99:5672/ecocash-self-service, localPort= 65529] 
.12:03:32.160 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Triggering deferred initialization of Spring Data repositories… 
.12:03:33.074 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Spring Data repositories initialized! 
.12:03:33.117 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Started EcocashChatbotCoreApplicationTests in 17.011 seconds (JVM running for 19.469) 
.12:03:33.851 INFO  o.s.a.r.l.SimpleMessageListenerContainer - Waiting for workers to finish. 
.12:03:34.526 INFO  o.s.a.r.l.SimpleMessageListenerContainer - Successfully waited for workers to finish. 
.12:03:34.582 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default' 
.12:03:34.582 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated... 
.12:03:34.598 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed. 
