.10:04:21.645 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests], using SpringBootContextLoader 
.10:04:24.291 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@13275d8' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.10:04:24.310 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.10:04:24.573 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default] 
.10:04:24.639 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.32.Final 
.10:04:24.817 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final} 
.10:04:25.181 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting... 
.10:04:25.384 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed. 
.10:04:25.432 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect 
.10:04:25.515 INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true 
.10:04:27.782 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
.10:04:27.792 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' 
.10:04:27.932 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
.10:04:28.121 INFO  o.s.s.l.DefaultSpringSecurityContextSource -  URL 'ldap://192.168.101.47:389', root DN is '' 
.10:04:29.543 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/dialogflow/**'] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@747f0f34, org.springframework.security.web.context.SecurityContextPersistenceFilter@8dc3019, org.springframework.security.web.header.HeaderWriterFilter@25e24908, org.springframework.security.web.authentication.logout.LogoutFilter@37b1218, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@74f92d14, zw.co.cassavasmartech.ecocashchatbotcore.security.CustomFilter@556ae220, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@71634e64, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@e08d871, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2689b752, org.springframework.security.web.session.SessionManagementFilter@14d513ca, org.springframework.security.web.access.ExceptionTranslationFilter@656672fb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7be1e187] 
.10:04:29.553 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@277474fc, org.springframework.security.web.context.SecurityContextPersistenceFilter@4f1f2f84, org.springframework.security.web.header.HeaderWriterFilter@5e557671, org.springframework.security.web.authentication.logout.LogoutFilter@14b4d90b, zw.co.cassavasmartech.ecocashchatbotcore.security.JWTFilter@5ab3f611, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6c537267, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@19c06762, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@33425171, org.springframework.security.web.session.SessionManagementFilter@1f2497d9, org.springframework.security.web.access.ExceptionTranslationFilter@3472f3ab, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6b338591] 
.10:04:30.552 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Triggering deferred initialization of Spring Data repositories… 
.10:04:31.482 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Spring Data repositories initialized! 
.10:04:31.493 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Started EcocashChatbotCoreApplicationTests in 9.547 seconds (JVM running for 10.586) 
.10:04:31.666 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default' 
.10:04:31.671 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated... 
.10:04:31.699 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed. 
.12:12:32.961 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests], using SpringBootContextLoader 
.12:12:32.974 INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}. 
.12:12:32.974 INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: EcocashChatbotCoreApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration. 
.12:12:33.115 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplication for test class zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests 
.12:12:33.208 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener] 
.12:12:33.226 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@27912e3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@34b9f960, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@43015c69, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@19b89d4, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4bbf6d0e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@30b6ffe0, org.springframework.test.context.transaction.TransactionalTestExecutionListener@791d1f8b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2415fc55, org.springframework.test.context.event.EventPublishingTestExecutionListener@14f232c4, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener@13bc8645, org.springframework.security.test.context.support.ReactorContextTestExecutionListener@24c22fe, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@93081b6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@cd1e646, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7ba8c737, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1890516e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@15a04efb, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@16c069df] 
.12:12:33.469 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Starting EcocashChatbotCoreApplicationTests using Java 1.8.0_271 on LAPTOP-1JQH6S1S with PID 28308 (started by Kudzai Macheyo in C:\Users\Kudzai Macheyo\IdeaProjects\ecocash-chatbot-core) 
.12:12:33.491 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - The following profiles are active: dev 
.12:12:33.499 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final 
.12:12:34.590 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode! 
.12:12:34.591 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFERRED mode. 
.12:12:34.785 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 188 ms. Found 9 JPA repository interfaces. 
.12:12:35.310 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@574cd322' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.12:12:35.321 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.12:12:35.582 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default] 
.12:12:35.621 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.32.Final 
.12:12:35.743 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final} 
.12:12:36.014 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting... 
.12:12:36.184 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed. 
.12:12:36.211 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect 
.12:12:36.265 INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true 
.12:12:38.918 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
.12:12:38.942 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' 
.12:12:39.084 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
.12:12:39.293 INFO  o.s.s.l.DefaultSpringSecurityContextSource -  URL 'ldap://192.168.101.47:389', root DN is '' 
.12:12:40.873 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/dialogflow/**'] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7e017f47, org.springframework.security.web.context.SecurityContextPersistenceFilter@25e24908, org.springframework.security.web.header.HeaderWriterFilter@4d4bac56, org.springframework.security.web.authentication.logout.LogoutFilter@66851aa5, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@70a24463, zw.co.cassavasmartech.ecocashchatbotcore.security.CustomFilter@6166aac5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6130a6f5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7772ec28, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7e36d508, org.springframework.security.web.session.SessionManagementFilter@1a22c1ba, org.springframework.security.web.access.ExceptionTranslationFilter@7f53b345, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7e9ed4df] 
.12:12:40.880 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1d9bd4d6, org.springframework.security.web.context.SecurityContextPersistenceFilter@747f0f34, org.springframework.security.web.header.HeaderWriterFilter@31e84f10, org.springframework.security.web.authentication.logout.LogoutFilter@4440750, zw.co.cassavasmartech.ecocashchatbotcore.security.JWTFilter@7298c2d9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@556ae220, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2689b752, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@377cbdae, org.springframework.security.web.session.SessionManagementFilter@c4455b4, org.springframework.security.web.access.ExceptionTranslationFilter@748aa7dc, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@646c872a] 
.12:12:41.950 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Triggering deferred initialization of Spring Data repositories… 
.12:12:42.881 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Spring Data repositories initialized! 
.12:12:42.893 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Started EcocashChatbotCoreApplicationTests in 9.634 seconds (JVM running for 10.625) 
.12:12:43.076 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default' 
.12:12:43.077 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated... 
.12:12:43.087 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed. 
.12:39:39.882 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests], using SpringBootContextLoader 
.12:39:39.885 INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}. 
.12:39:39.887 INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests]: EcocashChatbotCoreApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration. 
.12:39:40.031 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplication for test class zw.co.cassavasmartech.ecocashchatbotcore.EcocashChatbotCoreApplicationTests 
.12:39:40.130 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener] 
.12:39:40.155 INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@27912e3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@34b9f960, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@43015c69, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@19b89d4, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4bbf6d0e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@30b6ffe0, org.springframework.test.context.transaction.TransactionalTestExecutionListener@791d1f8b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2415fc55, org.springframework.test.context.event.EventPublishingTestExecutionListener@14f232c4, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener@13bc8645, org.springframework.security.test.context.support.ReactorContextTestExecutionListener@24c22fe, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@93081b6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@cd1e646, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7ba8c737, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1890516e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@15a04efb, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@16c069df] 
.12:39:40.476 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Starting EcocashChatbotCoreApplicationTests using Java 1.8.0_271 on LAPTOP-1JQH6S1S with PID 19112 (started by Kudzai Macheyo in C:\Users\Kudzai Macheyo\IdeaProjects\ecocash-chatbot-core) 
.12:39:40.502 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - The following profiles are active: dev 
.12:39:40.509 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final 
.12:39:41.788 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode! 
.12:39:41.790 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFERRED mode. 
.12:39:41.986 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 188 ms. Found 9 JPA repository interfaces. 
.12:39:42.644 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@574cd322' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.12:39:42.657 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
.12:39:42.938 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default] 
.12:39:43.014 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.32.Final 
.12:39:43.224 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final} 
.12:39:43.530 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting... 
.12:39:43.781 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed. 
.12:39:43.832 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect 
.12:39:43.922 INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true 
.12:39:46.454 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
.12:39:46.472 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' 
.12:39:46.640 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
.12:39:46.853 INFO  o.s.s.l.DefaultSpringSecurityContextSource -  URL 'ldap://192.168.101.47:389', root DN is '' 
.12:39:48.136 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/dialogflow/**'] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@c4455b4, org.springframework.security.web.context.SecurityContextPersistenceFilter@68af8288, org.springframework.security.web.header.HeaderWriterFilter@67372d20, org.springframework.security.web.authentication.logout.LogoutFilter@613a608e, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3c2f310c, zw.co.cassavasmartech.ecocashchatbotcore.security.CustomFilter@747f0f34, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@34ab398b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@a08e41b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@556ae220, org.springframework.security.web.session.SessionManagementFilter@7772ec28, org.springframework.security.web.access.ExceptionTranslationFilter@3696d12d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4fd00e10] 
.12:39:48.144 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6b338591, org.springframework.security.web.context.SecurityContextPersistenceFilter@1f2497d9, org.springframework.security.web.header.HeaderWriterFilter@3472f3ab, org.springframework.security.web.authentication.logout.LogoutFilter@22e1a1dc, zw.co.cassavasmartech.ecocashchatbotcore.security.JWTFilter@277474fc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4f1f2f84, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6c537267, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5ab3f611, org.springframework.security.web.session.SessionManagementFilter@5e557671, org.springframework.security.web.access.ExceptionTranslationFilter@10280879, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@c3ca482] 
.12:39:48.921 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Triggering deferred initialization of Spring Data repositories… 
.12:39:49.648 INFO  o.s.d.r.c.DeferredRepositoryInitializationListener - Spring Data repositories initialized! 
.12:39:49.656 INFO  z.c.c.e.EcocashChatbotCoreApplicationTests - Started EcocashChatbotCoreApplicationTests in 9.461 seconds (JVM running for 10.526) 
.12:39:49.817 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default' 
.12:39:49.819 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated... 
.12:39:49.830 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed. 
